codigo_ibge,anomes_s,qtd_familias_beneficiarias_bolsa_familia_s,valor_repassado_bolsa_familia_s,pbf_vlr_medio_benef_f
220327,202512,1340,932366.0,704.74
220330,202512,3658,2531652.0,692.84
220335,202512,1550,1075866.0,705.95
220340,202512,1012,683303.0,683.99
220342,202512,937,646910.0,695.6
220345,202512,2053,1353888.0,664.0
220350,202512,1889,1247396.0,689.93
220360,202512,845,575849.0,693.79
220370,202512,7433,5124079.0,699.53
220375,202512,1604,1117436.0,708.58
220380,202512,1053,701973.0,686.86
220385,202512,534,350679.0,666.69
220390,202512,7624,5148812.0,701.66
220400,202512,868,565766.0,676.75
220410,202512,816,559268.0,707.93
220415,202512,546,354395.0,669.93
220420,202512,1084,725626.0,693.05
220430,202512,2085,1341664.0,661.57
220435,202512,1459,978218.0,695.25
220440,202512,2316,1590347.0,700.9
220450,202512,1927,1332028.0,691.96
220455,202512,1286,907435.0,722.48
220460,202512,759,513711.0,682.22
220465,202512,1947,1337188.0,688.92
220470,202512,2613,1741113.0,681.99
220480,202512,1500,1000191.0,692.65
220490,202512,1742,1180267.0,708.02
220500,202512,2101,1373450.0,677.91
220510,202512,1914,1301153.0,703.71
220515,202512,1467,962691.0,668.07
220520,202512,3776,2543925.0,689.22
220525,202512,989,671988.0,680.15
220527,202512,1209,808914.0,671.3
220530,202512,954,639851.0,687.27
220535,202512,626,419279.0,677.35
220540,202512,2469,1707248.0,693.16
220545,202512,1332,925184.0,696.67
220550,202512,6266,4333265.0,693.66
220551,202512,1115,759719.0,682.59
220552,202512,983,685107.0,700.52
220553,202512,1435,963976.0,692.01
220554,202512,587,405971.0,706.04
220555,202512,2454,1669379.0,682.49
220556,202512,884,590813.0,683.81
220557,202512,1242,851141.0,685.85
220558,202512,916,642361.0,703.57
220559,202512,1241,832437.0,684.57
220560,202512,1295,856271.0,663.78
220570,202512,5560,3819480.0,688.82
220580,202512,5428,3675792.0,678.57
220585,202512,1657,1152663.0,696.89
220590,202512,1116,738495.0,684.43
220595,202512,2118,1480949.0,721.36
220600,202512,1067,722495.0,694.71
220605,202512,1037,681927.0,664.65
220610,202512,2790,1937012.0,694.52
220620,202512,7760,5550146.0,715.96
220630,202512,183,118274.0,646.31
220635,202512,1469,988012.0,674.41
220640,202512,1524,1031703.0,679.2
220650,202512,1879,1219495.0,666.03
220660,202512,1847,1323273.0,726.67
220665,202512,1098,759305.0,712.29
220667,202512,1303,891406.0,684.12
220669,202512,1472,1036810.0,705.31
220670,202512,1632,1109784.0,697.1
220672,202512,2064,1427573.0,693.33
220675,202512,973,647820.0,666.48
220680,202512,2775,1926601.0,695.02
220690,202512,1043,691250.0,691.94
220695,202512,721,487781.0,677.47
220700,202512,7923,5131694.0,675.05
220710,202512,509,356066.0,700.92
220720,202512,1605,1059311.0,673.01
220730,202512,996,660154.0,675.0
220735,202512,568,363299.0,654.59
220740,202512,874,603545.0,707.56
220750,202512,3438,2372596.0,692.53
220755,202512,942,618792.0,679.24
220760,202512,2486,1747717.0,703.59
220770,202512,18516,12690664.0,687.58
220775,202512,1162,797444.0,687.45
220777,202512,929,610734.0,662.4
220779,202512,937,636238.0,679.02
220780,202512,4479,3046219.0,699.16
220785,202512,1227,823024.0,713.19
220790,202512,8630,5808368.0,673.82
220793,202512,688,464785.0,687.55
220795,202512,1085,715242.0,672.85
220800,202512,11944,7698786.0,697.23
220810,202512,2295,1550586.0,689.15
220820,202512,4444,2988314.0,687.28
220830,202512,5286,3480067.0,659.35
220840,202512,10175,6821394.0,672.26
220850,202512,2864,2071666.0,727.92
220855,202512,754,518472.0,687.63
220860,202512,864,574426.0,667.16
220865,202512,1532,1021791.0,675.34
220870,202512,2243,1539956.0,702.21
220880,202512,4929,3310103.0,685.18
220885,202512,981,675584.0,689.37
220887,202512,1241,823448.0,673.85
220890,202512,1060,746382.0,706.13
220900,202512,1580,1056583.0,675.56
220910,202512,1285,850358.0,679.74
220915,202512,531,355581.0,695.85
220920,202512,1234,878195.0,713.98
220930,202512,1436,945150.0,677.53
220935,202512,633,424526.0,680.33
220937,202512,988,668956.0,691.07
220940,202512,1261,836020.0,673.67
220945,202512,285,204287.0,716.8
220950,202512,731,485568.0,672.53
220955,202512,1128,744093.0,678.92
220960,202512,383,251343.0,681.15
220965,202512,1448,961078.0,675.39
220970,202512,1342,892800.0,677.9
220975,202512,599,415607.0,700.85
220980,202512,1041,701713.0,674.08
220985,202512,974,652719.0,689.25
220987,202512,1259,880210.0,700.25
220990,202512,1189,818660.0,690.85
220995,202512,1006,676207.0,685.11
220997,202512,1974,1374199.0,697.92
221000,202512,3439,2320640.0,689.85
221005,202512,1209,804171.0,665.15
221010,202512,701,463742.0,675.02
221020,202512,1198,823317.0,702.49
221030,202512,1393,924362.0,683.7
221035,202512,1054,695912.0,678.28
221037,202512,438,290626.0,672.75
221038,202512,321,206303.0,644.7
221039,202512,545,361401.0,675.52
221040,202512,3183,2122323.0,689.51
221050,202512,3267,2230089.0,696.47
221060,202512,7060,4723293.0,699.44
221062,202512,891,616291.0,696.37
221063,202512,833,572598.0,704.3
221065,202512,2049,1373780.0,672.1
221070,202512,2309,1599301.0,707.34
221080,202512,2342,1539010.0,697.33
221090,202512,952,639976.0,697.9
221093,202512,1268,839178.0,674.58
221095,202512,679,455935.0,679.49
221097,202512,453,304351.0,724.65
221100,202512,82751,55591855.0,673.91
221110,202512,8905,6249434.0,703.13
221120,202512,4179,2933509.0,720.41
221130,202512,3148,2073084.0,716.09
221135,202512,1381,933440.0,688.38
221140,202512,1069,695292.0,677.01
221150,202512,633,415671.0,671.52
221160,202512,526,336022.0,666.71
221170,202512,984,638578.0,665.19
230010,202512,1966,1327202.0,678.88
230015,202512,2729,1876883.0,689.78
230020,202512,13425,9217425.0,688.38
230030,202512,8721,5808795.0,667.91
230040,202512,3021,2005670.0,666.56
230050,202512,1323,904651.0,686.9
230060,202512,1594,1072873.0,674.76
230070,202512,2469,1635814.0,663.62
230075,202512,8440,5897099.0,706.66
230080,202512,1999,1318797.0,670.8
230090,202512,3012,2016329.0,672.78
230100,202512,14476,9678996.0,671.45
230110,202512,8991,5904148.0,661.23
230120,202512,4754,3111361.0,654.89
230125,202512,2196,1451170.0,666.29
230130,202512,4139,2859740.0,692.6
230140,202512,2211,1480211.0,672.21
230150,202512,975,668667.0,690.06
230160,202512,4655,3053202.0,658.44
230170,202512,3997,2652035.0,666.17
230180,202512,1060,700420.0,668.34
230185,202512,3067,2093583.0,684.85
230190,202512,8804,5989074.0,684.54
230195,202512,4433,2999764.0,679.45
230200,202512,3597,2368163.0,660.39
230205,202512,3565,2394350.0,673.52
230210,202512,6678,4404682.0,660.97
230220,202512,10276,6829841.0,667.37
230230,202512,5330,3632919.0,684.29
230240,202512,8588,5701719.0,668.27
230250,202512,7250,4923726.0,679.98
230260,202512,10607,7181114.0,679.07
230270,202512,4214,2822234.0,678.91
230280,202512,14994,10086952.0,674.26
230290,202512,3320,2221545.0,671.36
230300,202512,4064,2752363.0,683.82
230310,202512,2943,1979516.0,680.25
230320,202512,5233,3584043.0,686.99
230330,202512,3160,2102016.0,676.98
230340,202512,2718,1860195.0,690.75
230350,202512,12816,8443447.0,660.42
230360,202512,1882,1286984.0,686.76
230365,202512,2595,1722466.0,666.07
230370,202512,55217,38009718.0,690.56
230380,202512,3964,2623292.0,663.62
230390,202512,2379,1615671.0,683.45
230393,202512,2375,1602313.0,680.68
230395,202512,3717,2462921.0,663.68
230400,202512,4338,2883252.0,666.8
230410,202512,9828,6640418.0,680.72
230420,202512,18607,12336583.0,665.26
230423,202512,3309,2247858.0,682.0
230425,202512,5382,3716378.0,691.55
230426,202512,1528,1009271.0,661.38
230427,202512,981,646649.0,660.52
230428,202512,6687,4451286.0,668.66
230430,202512,3152,2124916.0,676.51
230435,202512,3328,2203630.0,663.34
230440,202512,279264,184621425.0,664.33
230445,202512,2610,1745291.0,669.98
230450,202512,2678,1791501.0,670.97
230460,202512,1582,1080387.0,683.36
230465,202512,2802,1911078.0,683.5
230470,202512,9363,6398724.0,685.23
230480,202512,977,667782.0,689.15
230490,202512,1513,968142.0,643.28
230495,202512,3941,2629207.0,670.55
230500,202512,7995,5619688.0,705.02
230510,202512,1045,712664.0,682.63
230520,202512,3442,2349687.0,686.64
230523,202512,7559,4998047.0,664.99
230526,202512,2664,1859794.0,699.96
230530,202512,3934,2806655.0,715.62
230533,202512,2912,1917505.0,659.62
230535,202512,2970,1968423.0,665.68
230540,202512,11605,7792096.0,673.18
230550,202512,14461,9582057.0,664.68
230560,202512,5017,3346116.0,668.29
230565,202512,2073,1382462.0,670.12
230570,202512,2310,1550683.0,673.33
230580,202512,9628,6447233.0,670.68
230590,202512,6880,4692091.0,683.38
230600,202512,2123,1418451.0,670.98
230610,202512,5410,3709919.0,686.89
230620,202512,1219,789655.0,652.61
230625,202512,7563,5066836.0,673.6
230630,202512,8532,5734675.0,674.19
230640,202512,20848,14385862.0,697.56
230650,202512,3802,2519772.0,665.55
230655,202512,9341,6517768.0,700.38
230660,202512,4423,3035426.0,687.53
230670,202512,3313,2219700.0,671.01
230680,202512,1750,1184289.0,681.41
230690,202512,4165,2783792.0,671.28
230700,202512,6753,4352342.0,648.06
230710,202512,5097,3484443.0,686.05
230720,202512,1142,785736.0,689.85
230725,202512,4099,2805768.0,688.36
230730,202512,33519,22880768.0,685.18
230740,202512,4128,2808482.0,681.5
230750,202512,5389,3602591.0,669.38
230760,202512,7927,5244950.0,665.86
230763,202512,3212,2165612.0,675.28
230765,202512,31710,21348339.0,676.42
230770,202512,17538,11604423.0,664.55
230780,202512,5362,3833256.0,717.7
230790,202512,2561,1726293.0,676.71
230800,202512,6491,4336178.0,669.16
230810,202512,8017,5474787.0,684.95
230820,202512,2209,1512606.0,687.86
230830,202512,4953,3329244.0,673.94
230835,202512,2508,1663873.0,667.95
230837,202512,3457,2341670.0,678.35
230840,202512,7457,5133211.0,691.9
230850,202512,7459,5025178.0,675.34
230860,202512,4252,2841041.0,669.58
230870,202512,10531,6852223.0,655.65
230880,202512,1503,1012625.0,674.18
230890,202512,3568,2534918.0,714.67
230900,202512,2157,1472919.0,685.4
230910,202512,2342,1580137.0,680.21
230920,202512,2934,2028391.0,692.52
230930,202512,4423,3048895.0,691.36
230940,202512,6812,4542618.0,668.62
230945,202512,4526,2975852.0,658.81
230950,202512,4836,3152527.0,653.78
230960,202512,7638,5158727.0,686.27
230970,202512,10672,7177669.0,676.5
230980,202512,2177,1471447.0,677.15
230990,202512,1209,814351.0,675.81
231000,202512,1784,1177561.0,661.18
231010,202512,2097,1381266.0,660.58
231020,202512,6678,4567684.0,686.25
231025,202512,6650,4499116.0,680.34
231030,202512,4405,3005076.0,685.62
231040,202512,2385,1594957.0,669.87
231050,202512,7929,5280053.0,667.43
231060,202512,2142,1486613.0,698.6
231070,202512,5941,4039091.0,682.74
231080,202512,2259,1551756.0,688.45
231085,202512,4462,3018353.0,696.11
231090,202512,2463,1606663.0,656.85
231095,202512,1452,998443.0,690.01
231100,202512,2177,1438290.0,664.03
231110,202512,2988,2046493.0,685.82
231120,202512,1783,1223940.0,689.16
231123,202512,1113,738841.0,665.62
231126,202512,3789,2563958.0,678.65
231130,202512,16744,11127394.0,665.99
231135,202512,2882,1930496.0,671.48
231140,202512,12561,8406592.0,672.9
231150,202512,2539,1673829.0,660.81
231160,202512,4889,3329993.0,683.22
231170,202512,3100,2119799.0,690.94
231180,202512,8985,5917182.0,660.99
231190,202512,2815,1879847.0,673.3
231195,202512,3551,2459022.0,694.05
231200,202512,6302,4264141.0,683.25
231210,202512,3601,2493043.0,692.7
231220,202512,8452,5621364.0,666.91
231230,202512,7142,5047797.0,709.26
231240,202512,8416,5765661.0,688.6
231250,202512,865,559024.0,646.27
231260,202512,2280,1499239.0,659.3
231270,202512,3861,2562973.0,665.71
231280,202512,1367,929312.0,680.81
231290,202512,21903,14638692.0,670.48
231300,202512,2358,1580765.0,680.78
231310,202512,4741,3109003.0,685.41
231320,202512,4360,3006362.0,692.87
231325,202512,1398,935805.0,671.79
231330,202512,7624,5164489.0,679.36
231335,202512,4113,2814171.0,687.22
231340,202512,12390,8590914.0,698.56
231350,202512,13217,9083687.0,690.51
231355,202512,3797,2560522.0,685.92
231360,202512,6243,4328080.0,694.6
231370,202512,1299,863928.0,666.61
231375,202512,3310,2281035.0,691.43
231380,202512,4825,3287395.0,682.6
231390,202512,2531,1706206.0,677.07
231395,202512,3069,2123881.0,694.53
231400,202512,7433,4894321.0,660.06
231410,202512,13527,9244971.0,685.57
240010,202512,1174,758764.0,660.37
240020,202512,8972,5823846.0,676.72
240030,202512,2857,1819069.0,663.65
240040,202512,492,326199.0,669.81
240050,202512,2154,1432489.0,676.98
240060,202512,957,637732.0,669.18
240070,202512,2038,1338505.0,670.93
240080,202512,1689,1107024.0,661.3
240090,202512,1724,1125118.0,659.51
240100,202512,6892,4435000.0,654.61
240110,202512,3339,2144013.0,663.37
240120,202512,2163,1485473.0,689.95
240130,202512,2841,1834105.0,649.93
240140,202512,1182,805181.0,685.26
240145,202512,4887,3211416.0,668.77
240150,202512,698,457611.0,663.2
240160,202512,996,680415.0,718.5
240165,202512,573,390446.0,684.99
240170,202512,1736,1165730.0,676.96
240180,202512,1752,1190226.0,681.69
240185,202512,1227,826566.0,695.18
240190,202512,782,526879.0,679.84
240200,202512,7138,4641342.0,669.46
240210,202512,2095,1389292.0,671.16
240220,202512,5480,3879616.0,712.9
240230,202512,3595,2352555.0,661.02
240240,202512,716,463254.0,658.97
240250,202512,1980,1302272.0,669.2
240260,202512,10252,7122842.0,712.14
240270,202512,1685,1158157.0,691.02
240280,202512,1005,671550.0,677.65
240290,202512,685,447302.0,656.83
240300,202512,1163,761574.0,663.97
240310,202512,4665,3085596.0,672.68
240320,202512,1009,672707.0,669.36
240325,202512,21436,14391982.0,675.52
240330,202512,1004,665194.0,680.85
240340,202512,1156,762773.0,673.23
240350,202512,1934,1294318.0,671.33
240360,202512,9732,6720413.0,694.83
240370,202512,1228,786679.0,687.06
240375,202512,525,345110.0,668.82
240380,202512,1382,913453.0,664.81
240390,202512,405,261926.0,651.56
240400,202512,745,485244.0,657.51
240410,202512,283,181733.0,658.45
240420,202512,4059,2868912.0,716.87
240430,202512,2173,1429930.0,666.32
240440,202512,2051,1347047.0,663.57
240450,202512,2618,1765264.0,683.95
240460,202512,2400,1620383.0,679.41
240470,202512,1910,1250916.0,661.51
240480,202512,199,137742.0,699.2
240485,202512,1157,771713.0,678.13
240490,202512,1210,784304.0,653.04
240500,202512,1616,1082035.0,677.54
240510,202512,1203,826122.0,695.97
240520,202512,1085,707102.0,653.51
240530,202512,1678,1155326.0,694.72
240540,202512,1638,1096732.0,680.78
240550,202512,634,428333.0,683.15
240560,202512,2924,1948285.0,675.55
240570,202512,1003,628668.0,636.95
240580,202512,6268,4321220.0,695.51
240590,202512,568,365779.0,650.85
240600,202512,993,648553.0,658.43
240610,202512,2982,1912423.0,659.23
240615,202512,780,524566.0,673.38
240620,202512,1355,909124.0,674.93
240630,202512,1729,1151185.0,671.24
240640,202512,503,346028.0,690.67
240650,202512,2460,1654937.0,685.27
240660,202512,2829,1875328.0,674.34
240670,202512,1475,987942.0,695.24
240680,202512,893,595171.0,676.33
240690,202512,839,543562.0,656.48
240700,202512,1441,982841.0,689.71
240710,202512,13403,8914274.0,675.94
240720,202512,3471,2318973.0,679.65
240725,202512,682,463071.0,683.0
240730,202512,1466,964403.0,668.33
240740,202512,1330,885922.0,676.28
240750,202512,1697,1148913.0,698.0
240760,202512,971,648404.0,668.46
240770,202512,2225,1518229.0,685.74
240780,202512,3697,2487531.0,681.89
240790,202512,547,370921.0,681.84
240800,202512,29330,18969001.0,668.53
240810,202512,71554,48383806.0,678.4
240820,202512,5083,3425964.0,689.47
240830,202512,5920,3998675.0,683.53
240840,202512,676,429590.0,646.0
240850,202512,639,432686.0,681.4
240860,202512,1130,737078.0,655.76
240870,202512,614,408341.0,672.72
240880,202512,997,696352.0,711.29
240890,202512,3105,2039453.0,664.75
240895,202512,2324,1573630.0,693.23
240910,202512,2138,1406062.0,663.24
240920,202512,589,411588.0,699.98
240930,202512,2106,1383586.0,666.15
240933,202512,1109,750556.0,686.69
240940,202512,4170,2769037.0,677.03
240950,202512,761,506104.0,671.23
240960,202512,508,342879.0,685.76
240970,202512,1175,770671.0,671.9
240980,202512,3081,2098783.0,683.64
240990,202512,2056,1341827.0,669.24
241000,202512,795,519012.0,657.81
241010,202512,2296,1553296.0,682.47
241020,202512,1258,830827.0,678.78
241025,202512,1043,708235.0,684.95
241030,202512,1873,1288745.0,695.49
241040,202512,1672,1176924.0,708.99
241050,202512,907,612640.0,686.05
241060,202512,519,331688.0,646.57
241070,202512,526,343728.0,655.97
241080,202512,647,423674.0,658.9
241090,202512,1344,905765.0,680.51
241100,202512,697,456668.0,663.76
241105,202512,840,549588.0,682.72
241110,202512,509,334428.0,662.23
241120,202512,5744,3876807.0,683.62
241140,202512,1898,1246121.0,662.83
241142,202512,330,213744.0,653.65
241150,202512,4126,2774392.0,679.17
241160,202512,461,318868.0,699.27
241170,202512,859,575039.0,694.49
241180,202512,490,324088.0,662.76
241190,202512,688,443707.0,656.37
241200,202512,16797,11176154.0,669.67
241210,202512,869,568169.0,659.89
241220,202512,7284,4995167.0,691.76
241230,202512,2202,1488290.0,681.14
241240,202512,434,288382.0,673.79
241250,202512,4610,3099500.0,685.43
241255,202512,1909,1269294.0,674.08
241260,202512,2842,1880283.0,674.18
241270,202512,1010,683148.0,682.47
241280,202512,2045,1302598.0,641.04
241290,202512,1848,1206157.0,659.82
241300,202512,966,640907.0,669.01
241310,202512,1577,1099561.0,703.04
241320,202512,564,398956.0,716.26
241330,202512,1284,870777.0,682.96
241335,202512,2832,1913682.0,683.7
241340,202512,970,627349.0,659.67
241350,202512,1436,951893.0,670.82
241355,202512,964,638746.0,666.05
241360,202512,1200,774842.0,649.49
241370,202512,888,593448.0,675.14
241380,202512,516,337812.0,659.79
241390,202512,1985,1358755.0,698.23
241400,202512,2752,1845746.0,680.33
241410,202512,1774,1183220.0,674.2
241415,202512,1182,796140.0,686.33
241420,202512,2252,1561326.0,703.3
241430,202512,329,212581.0,656.11
241440,202512,6625,4535485.0,707.01
241445,202512,1003,662560.0,668.58
241450,202512,2150,1401191.0,655.99
241460,202512,2243,1451056.0,655.4
241470,202512,1027,696995.0,681.32
241475,202512,696,474211.0,705.67
241480,202512,2158,1491884.0,700.09
241490,202512,429,278980.0,656.42
241500,202512,582,400046.0,688.55
250010,202512,1785,1224082.0,686.91
250020,202512,919,608018.0,661.61
250030,202512,5105,3507773.0,689.83
250040,202512,3195,2245051.0,708.22
250050,202512,3053,2105015.0,691.53
250053,202512,960,658072.0,697.85
250057,202512,694,479747.0,692.28
250060,202512,3700,2565180.0,694.42
250070,202512,2874,1823241.0,636.61
250073,202512,524,353227.0,675.39
250077,202512,1853,1243211.0,672.37
250080,202512,4483,3025112.0,683.18
250090,202512,2726,1804384.0,664.11
250100,202512,2982,2063382.0,694.27
250110,202512,3716,2546906.0,688.91
250115,202512,463,308782.0,666.92
250120,202512,1549,1045792.0,681.3
250130,202512,4279,2896329.0,678.3
250135,202512,1061,717439.0,677.47
250140,202512,1996,1432140.0,719.67
250150,202512,3640,2502335.0,689.16
250153,202512,963,635165.0,663.7
250157,202512,1649,1111738.0,677.48
